Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Email,City,State,Country,Marital_Status,Job_Title,Department,Employment_Type,Work_Location,Work_Shift,Hire_Date,Employment_Status,Base_Salary,Annual_Bonus,Performance_Rating,Skills,Languages_Spoken
E003766,Daniel,Jones,Male,21-05-1992,danielday@parker.com,North Stephanieburgh,Maine,Germany,Divorced,Sales Executive,Operations,Contractor,"258 Matthew Lake, Jordanburgh, NJ 06742",Evening,29-06-2016,Terminated,33832,9438,2,Excel,Hindi
E003767,Richard,Thompson,Male,05-11-1967,carolwarren@ward.com,North Nicoleside,Oklahoma,Germany,Single,Sales Executive,Finance,Contractor,"32875 Jessica Square Apt. 885, East Margaretville, MI 87454",Evening,17-05-2018,Terminated,64148,18156,1,Communication,Spanish
E003768,Heather,Larsen,Male,05-11-1972,zrobbins@butler.com,East Tyrone,Virginia,UK,Divorced,Accountant,Sales,Full-time,"16521 Brown Drives, Hallside, DC 30462",Night,05-05-2023,On Leave,142230,18548,5,Leadership,German
E003769,Scott,Hill,Other,23-09-1972,codyyoung@gmail.com,West Carol,Ohio,India,Divorced,Data Analyst,HR,Part-time,"75604 Barbara Road, Cookshire, AZ 24218",Night,31-03-2022,Active,115076,7111,1,Power BI,Hindi
E003770,Steven,Mitchell,Female,09-11-2002,daniel76@snyder.net,South Georgeborough,Utah,Canada,Married,Marketing Specialist,Operations,Part-time,"20088 Austin Terrace, Cohenbury, NE 79151",Evening,20-09-2020,Terminated,68402,19219,3,Java,English
E003771,Arthur,Benitez,Male,19-12-1973,mhill@gmail.com,West Edwardmouth,Iowa,Germany,Divorced,Data Analyst,HR,Contractor,"67531 Marshall Mews, Lake Richardville, SC 23255",Morning,15-01-2020,Resigned,68578,19049,3,Python,English
E003772,Sarah,Miller,Other,18-07-2001,jacksonrussell@ford.biz,West Ashleyport,Kentucky,India,Single,HR Manager,Marketing,Contractor,"92809 Spencer Extension, Lake Zachary, DE 55853",Morning,15-09-2021,Resigned,120453,6113,4,Java,German
E003773,Kristin,Johnson,Female,29-01-1974,vbaxter@williams-brooks.com,Port Krystalchester,South Dakota,USA,Divorced,Sales Executive,Operations,Contractor,"73796 Taylor Shores, New Leslieshire, HI 98532",Night,26-05-2017,Terminated,183390,2563,5,Communication,English
E003774,Mason,Goodman,Female,14-11-1974,bishopmatthew@gmail.com,Marshallland,Nebraska,UK,Married,Accountant,Marketing,Contractor,"57052 Matthew Curve, Erikatown, HI 10875",Night,04-11-2021,On Leave,105715,15889,3,Leadership,German
E003775,Amanda,Williams,Male,16-05-1981,ihammond@carter.com,North Davidville,Virginia,USA,Divorced,Data Analyst,Operations,Contractor,"1387 Davies Plains Apt. 092, Alexanderchester, AL 57820",Evening,30-11-2016,Active,141435,8498,1,Power BI,French
E003776,Michelle,Sawyer,Other,13-08-1994,juan33@petty.com,Tammyview,North Carolina,USA,Single,Data Analyst,HR,Part-time,"98326 Ricky Port Suite 123, Port Howard, MO 93039",Evening,23-03-2017,Active,181538,8131,3,SQL,German
E003777,April,Moreno,Other,14-09-1971,kleinmarisa@cruz.com,Vasquezmouth,Maryland,Canada,Married,Marketing Specialist,Sales,Part-time,"7118 Kelly Trail Suite 012, Faithville, UT 39043",Morning,03-04-2022,Terminated,125742,2696,1,Power BI,German
E003778,Keith,Thompson,Female,11-11-1982,ojarvis@brown.info,Codybury,Michigan,UK,Single,HR Manager,Finance,Contractor,"78762 Perez Expressway Suite 390, Brownington, WI 48005",Morning,23-05-2020,Terminated,75475,7704,3,Excel,German
E003779,Clinton,Ruiz,Other,09-10-1990,benjaminanita@gmail.com,Davidberg,Hawaii,India,Single,Data Analyst,HR,Full-time,"1070 Francisco Route, Donnabury, UT 80578",Night,28-04-2017,Terminated,90142,16442,1,Python,Spanish
E003780,Jack,Barton,Female,21-03-2003,brianaroberts@hotmail.com,Lake Amy,Oklahoma,USA,Divorced,Data Analyst,Finance,Contractor,"220 Rachel Springs, Port Kathleenville, NY 90804",Night,01-12-2023,Terminated,187636,9765,3,SQL,Spanish
E003781,Rhonda,Watson,Female,23-07-1984,jonessharon@gmail.com,North Codyberg,Iowa,Germany,Married,Marketing Specialist,IT,Contractor,"219 Smith Keys, East Darrell, AZ 10946",Night,12-08-2016,Active,183484,17524,5,Leadership,German
E003782,William,Schmitt,Female,10-04-2003,carrie60@yahoo.com,Port Kevinshire,New Mexico,UK,Single,Sales Executive,HR,Full-time,"94373 Jonathan Path, Zacharyton, WA 04306",Morning,03-08-2022,Active,123526,10002,3,Leadership,German
E003783,Robert,Lee,Male,02-09-1982,brittany13@benson-travis.org,North Marissaberg,Hawaii,Canada,Divorced,Software Engineer,Finance,Full-time,"229 Jimenez Center Apt. 866, Molinaberg, MA 17414",Morning,11-12-2016,Terminated,81001,11390,5,Java,Spanish
E003784,Kimberly,Olson,Other,30-05-2000,william77@martinez-harrington.com,Lake Wesleytown,Maryland,USA,Married,HR Manager,Finance,Contractor,"USNS Terry, FPO AP 63827",Evening,03-04-2022,Resigned,87649,11668,1,Excel,English
E003785,Jeremy,Crawford,Male,22-08-1995,eestrada@long-oliver.com,Meaganville,Washington,India,Married,HR Manager,Operations,Full-time,"57266 Davidson Unions, New Christopherview, VT 78345",Night,16-03-2016,Terminated,196589,18946,4,Excel,Hindi
E003786,Isaac,Evans,Female,21-12-1981,oshah@hotmail.com,Lake Michaelchester,Florida,USA,Divorced,Sales Executive,Finance,Part-time,"0486 Amanda Extensions, Timothyville, VA 78907",Morning,20-06-2017,Active,174228,19236,1,Communication,Hindi
E003787,Charles,Jones,Other,04-01-1987,chavezmark@gmail.com,Buckberg,Rhode Island,UK,Divorced,Marketing Specialist,Operations,Part-time,"885 Nicholas Springs Apt. 227, Hughesport, MT 22978",Morning,07-02-2021,Resigned,184136,16244,2,Communication,Spanish
E003788,Hannah,Chaney,Other,26-02-1994,marshjenna@terry.com,New Allison,Connecticut,India,Single,Marketing Specialist,Operations,Full-time,"34307 David Circle Suite 108, North Richardfort, GA 02522",Evening,22-06-2024,On Leave,55711,6641,3,Communication,Hindi
E003789,Jonathan,Warner,Female,07-02-1978,wilsonbenjamin@summers.com,Rogersland,Tennessee,Canada,Divorced,Software Engineer,Finance,Contractor,"16713 Tamara Lane, North Joshuaport, LA 00686",Morning,04-08-2017,On Leave,60106,941,4,Excel,German
E003790,Jamie,Stewart,Other,06-10-1978,johnnyduncan@garza-sampson.com,South Shelly,Delaware,Germany,Divorced,Sales Executive,HR,Contractor,"USNS Patterson, FPO AE 92355",Evening,04-03-2020,Resigned,95458,12815,2,Leadership,Hindi
E003791,Christine,Hall,Female,08-12-1976,walkereric@hotmail.com,Samanthachester,Arkansas,UK,Married,Accountant,Sales,Contractor,"Unit 3108 Box 2907, DPO AP 12770",Night,17-04-2025,Active,177661,6541,4,SQL,German
E003792,Natalie,Thomas,Female,04-01-1966,zachary39@yahoo.com,Elizabethfurt,Oklahoma,Germany,Divorced,Sales Executive,Sales,Full-time,"PSC 4807, Box 7658, APO AP 00613",Morning,09-11-2018,On Leave,160429,15624,1,Excel,German
E003793,Kim,Humphrey,Female,25-08-1980,james22@hotmail.com,Cameronfort,North Dakota,USA,Divorced,Accountant,Finance,Part-time,"9713 Matthews Bypass, Lisafort, MN 76271",Night,25-04-2021,Active,131754,9966,4,SQL,Hindi
E003794,Emily,Fuller,Female,16-11-1999,hsimon@yahoo.com,Johnnymouth,Maryland,Canada,Married,HR Manager,IT,Contractor,"88588 Austin Village Suite 104, Smithport, DC 66082",Morning,20-01-2017,Resigned,168286,1421,1,Leadership,Spanish
E003795,Vincent,Alexander,Other,26-10-1981,scottbrandy@rodriguez.biz,East Travisfort,Michigan,Canada,Divorced,Marketing Specialist,Operations,Contractor,"0196 Benjamin Mill Apt. 960, Brandystad, WI 71451",Evening,28-03-2025,Terminated,156479,5765,1,Power BI,French
E003796,Thomas,Torres,Male,31-01-1970,amyanderson@yahoo.com,Stephaniebury,Oregon,Canada,Married,Accountant,Finance,Contractor,"65403 Jones River, Lake Christopher, MS 85838",Night,04-06-2015,Terminated,188199,16819,3,Leadership,French
E003797,Pamela,Patel,Other,16-03-1994,kguerrero@hotmail.com,North James,Louisiana,UK,Single,Data Analyst,HR,Contractor,"24401 Victoria Fields Apt. 326, Huntburgh, MN 29002",Night,10-05-2016,Active,166213,17223,1,Java,Hindi
E003798,Mitchell,Kelly,Male,26-07-1999,evansvalerie@hotmail.com,Gomezberg,Arizona,Germany,Divorced,Marketing Specialist,Marketing,Contractor,"149 Rios Wells Suite 057, Jonathanstad, HI 26950",Night,11-07-2024,Active,58884,4001,1,Excel,French
E003799,Donna,Fox,Other,15-03-1985,patricia84@gmail.com,Laurenfurt,Oregon,UK,Divorced,Software Engineer,IT,Part-time,"500 Alexandra Unions, Williamsport, KY 46983",Evening,15-06-2017,Resigned,32708,12647,5,Leadership,Hindi
E003800,Thomas,Roberts,Female,08-07-1993,freemantricia@hotmail.com,East Sherry,Illinois,Canada,Single,Marketing Specialist,Finance,Part-time,"USNV Fuller, FPO AE 87582",Night,21-06-2022,On Leave,48375,5248,1,Excel,French
E003801,Melissa,Morgan,Other,19-06-1989,rachel15@yahoo.com,Stanleyport,Maine,Canada,Married,Data Analyst,HR,Contractor,"1899 Lopez Tunnel, Andersonfurt, IL 12888",Evening,31-08-2022,Resigned,45088,4959,4,SQL,English
E003802,Denise,Wilson,Other,27-11-1993,patricktucker@gmail.com,Port Helenhaven,New York,USA,Divorced,Software Engineer,HR,Full-time,"076 Kevin Fall Apt. 899, North Micheleshire, LA 95836",Morning,23-09-2023,Terminated,87615,18034,1,Python,German
E003803,Mary,Reeves,Other,22-08-1983,hmerritt@campbell.com,West Andrebury,Tennessee,India,Divorced,Sales Executive,Finance,Part-time,"0246 Le Cliff Suite 977, Pattersonchester, MD 27066",Morning,04-05-2024,Resigned,140138,18645,5,Excel,German
E003804,Wendy,Reed,Female,11-02-2001,millswilliam@gmail.com,South Charlesmouth,Michigan,Germany,Single,Software Engineer,IT,Full-time,"39861 Lisa Rapids Suite 669, Port Sandra, CA 89199",Evening,17-02-2024,On Leave,40014,3889,3,Leadership,Spanish
E003805,Eric,Lewis,Male,22-11-1979,levytaylor@nelson.com,North Reginaldside,Nebraska,Germany,Divorced,Data Analyst,Marketing,Part-time,"883 Jackson Camp Suite 907, Suttonberg, ND 53386",Morning,27-06-2022,Terminated,164345,1326,2,Leadership,German
E003806,Jennifer,Davis,Other,27-05-1976,anthony80@gmail.com,Markchester,Nebraska,Canada,Single,Data Analyst,Operations,Full-time,"51529 Cook Extension Apt. 832, West Elizabeth, IL 30512",Night,02-03-2023,On Leave,132842,5901,4,Java,Spanish
E003807,Randy,Lucas,Female,15-02-1995,maria86@yahoo.com,Hernandeztown,Tennessee,Germany,Married,Data Analyst,Marketing,Contractor,"1541 Brown Forge Apt. 899, Zimmermanhaven, UT 33326",Night,31-05-2025,Resigned,191953,3358,2,Python,French
E003808,William,Paul,Male,04-11-1997,ian11@gmail.com,Stephanieville,Michigan,India,Single,Marketing Specialist,HR,Contractor,"42729 Ricky Square Suite 981, Johnsontown, NE 44000",Night,30-07-2020,Terminated,108077,1585,5,Python,German
E003809,Victoria,Rodriguez,Female,17-10-1966,adrake@gmail.com,East Paulville,Illinois,UK,Married,Software Engineer,IT,Part-time,"29878 Ernest Fort Apt. 276, Robertfort, MO 04089",Morning,02-05-2021,Active,169784,13500,1,Leadership,French
E003810,Nicholas,Morrison,Male,22-06-2002,ucampbell@gmail.com,Lake Heather,New Hampshire,UK,Divorced,HR Manager,IT,Full-time,"6883 Curtis Prairie, Soliston, MT 24509",Morning,14-11-2019,Resigned,82874,11560,4,Excel,French
E003811,Arthur,Nelson,Female,23-12-1967,william92@vargas-ramos.com,Juanmouth,New Jersey,Germany,Divorced,Marketing Specialist,HR,Contractor,"93745 Robert Well Suite 303, West Brianland, TN 90166",Evening,21-10-2024,Terminated,99087,16772,4,Java,Hindi
E003812,Victor,Salinas,Female,06-11-1975,mpeck@hotmail.com,Lanceport,Indiana,Canada,Divorced,Data Analyst,Sales,Part-time,"70729 Daniel Extension Suite 004, Lake Amandashire, CA 68657",Evening,07-02-2022,Terminated,42297,15818,3,SQL,French
E003813,Savannah,Alexander,Female,14-12-1969,kevin68@crosby.com,West Alexanderhaven,Missouri,Canada,Single,Data Analyst,Marketing,Full-time,"PSC 3517, Box 8001, APO AE 41939",Morning,22-12-2018,On Leave,57128,19175,1,Excel,French
E003814,Tamara,Miller,Female,11-05-1976,walkerdillon@yahoo.com,Olsenville,Connecticut,India,Single,Marketing Specialist,HR,Contractor,"37829 Katherine Curve Apt. 873, South Robert, MI 09901",Morning,31-01-2017,Resigned,98368,3332,5,Python,Spanish
E003815,Travis,Bell,Female,14-04-1978,cory90@rivas.com,East Audrey,Utah,India,Divorced,Sales Executive,Marketing,Contractor,"6396 Lopez Via Suite 656, North David, KS 48444",Night,21-12-2017,Terminated,108958,17087,5,Java,French
E003816,Angela,Garza,Other,18-05-1966,pfloyd@hotmail.com,Lake Theresamouth,Alabama,UK,Married,Accountant,Marketing,Contractor,"46836 Vega Mission, New Emily, OR 21113",Night,10-07-2015,Active,62920,2820,5,Power BI,English
E003817,Matthew,Miles,Other,25-10-1993,dsmith@henry-ortega.com,South Sharon,Massachusetts,USA,Divorced,Marketing Specialist,HR,Part-time,"8665 Steven Keys Suite 590, South Kellyhaven, WY 55258",Morning,29-07-2015,Resigned,172228,15472,5,Java,French
E003818,Robin,Roberts,Male,18-01-1999,hjones@hatfield.info,Lake Teresa,South Carolina,UK,Single,Data Analyst,HR,Full-time,"0702 Wheeler Plaza, Alexandrialand, UT 92518",Night,04-02-2025,Terminated,172180,4959,3,Python,French
E003819,Sara,Russell,Other,14-01-1997,christopher31@yahoo.com,South Richard,Massachusetts,USA,Divorced,Accountant,HR,Full-time,"452 Leroy Viaduct Suite 052, North Jasonville, GA 04244",Night,07-10-2019,On Leave,192917,17443,4,Leadership,English
E003820,Samuel,Rogers,Female,02-01-1980,ashleybrown@walls-harris.biz,North Michael,Delaware,Germany,Divorced,HR Manager,Operations,Part-time,"487 Derrick Rapid Apt. 708, Gordonport, CO 08518",Night,11-09-2022,Resigned,163872,12366,5,Leadership,German
E003821,Kenneth,Gonzales,Female,07-09-1976,pughmegan@russell.com,North Alejandro,Michigan,Canada,Married,Software Engineer,HR,Full-time,"2981 Simon Overpass Apt. 789, Williamfort, AR 56380",Evening,24-12-2019,Resigned,163682,1301,4,Power BI,Hindi
E003822,Michael,Odom,Other,09-07-1980,lauraliu@hooper.info,Wilsonfurt,New Mexico,Germany,Single,Sales Executive,IT,Contractor,"663 White Field Apt. 029, Lake Melissa, OR 20311",Evening,22-04-2024,On Leave,107603,10551,3,Python,Spanish
E003823,Matthew,Nunez,Male,29-07-1992,wkelly@hicks.com,Port Garrettside,Florida,Germany,Divorced,Data Analyst,Finance,Contractor,"50760 Arellano Mount Apt. 092, New Hollyport, ID 47517",Evening,12-09-2018,Active,63872,4112,2,Leadership,Spanish
E003824,Dustin,Cardenas,Male,25-05-1969,xhenry@hotmail.com,Heatherchester,New Hampshire,USA,Married,Accountant,HR,Full-time,"24870 John Cape, Harperview, VA 59404",Morning,05-12-2023,On Leave,40728,12763,1,Excel,English
E003825,Emily,Alvarez,Male,16-09-1991,joel52@gmail.com,Hardystad,Alabama,Canada,Married,Marketing Specialist,IT,Part-time,"00520 Jessica Run, Port Samantha, ND 76567",Night,20-10-2019,On Leave,125102,11774,1,Leadership,French
E003826,Kyle,Case,Other,24-03-1967,vnelson@yahoo.com,South Jonathanfurt,Kentucky,UK,Married,Marketing Specialist,Operations,Part-time,"59353 Sullivan Expressway, Parkershire, WA 31955",Morning,25-09-2022,Terminated,152049,16882,3,Leadership,Spanish
E003827,Jamie,Rodriguez,Female,30-08-2001,joanneriley@hotmail.com,Hollandville,Arkansas,Canada,Single,Sales Executive,IT,Contractor,"25667 George Manor, Hornport, FL 05877",Morning,29-09-2019,Terminated,50583,8620,3,Excel,English
E003828,Michael,Turner,Male,17-12-1981,freycristina@thornton-rowe.com,Rhodesland,Nebraska,India,Divorced,HR Manager,Finance,Contractor,"PSC 7713, Box 7807, APO AE 35012",Evening,13-09-2022,Active,115774,7245,3,Excel,French
E003829,Jennifer,Sloan,Male,04-06-1984,tarabrown@medina.net,Stevenbury,Nevada,Canada,Single,Software Engineer,HR,Full-time,"Unit 0969 Box 7275, DPO AA 59682",Night,09-10-2024,Terminated,168335,11831,1,Power BI,German
E003830,Martin,Berry,Male,30-06-1982,xreed@hotmail.com,Gonzalezchester,Delaware,India,Divorced,Software Engineer,Operations,Full-time,"3957 Berry Manors Apt. 294, North Alyssa, IN 44428",Night,05-03-2020,Terminated,156374,2105,4,Power BI,Spanish
E003831,Vicki,Jones,Female,07-10-1994,gardnerbrian@hotmail.com,Johnsonburgh,Utah,UK,Single,Software Engineer,Operations,Full-time,"0233 Julie Falls Apt. 513, New Michaelview, NY 50290",Morning,25-02-2025,Terminated,180528,9745,3,SQL,Spanish
E003832,Anthony,Wilson,Female,10-02-1988,greenbonnie@lynch.com,Lyonsstad,Georgia,India,Single,Software Engineer,HR,Full-time,"235 Holmes Rapids, Andrewport, NH 31635",Evening,20-01-2019,Active,121118,5630,2,SQL,Hindi
E003833,Samantha,Terry,Male,05-06-1970,cummingsjose@yahoo.com,Lake Robert,North Dakota,USA,Divorced,Software Engineer,HR,Contractor,"PSC 0846, Box 2526, APO AA 28521",Night,08-08-2018,On Leave,95942,3206,2,Excel,English
E003834,Victor,Shepherd,Female,28-07-1969,matthewlindsey@yahoo.com,South Carolyn,Idaho,Canada,Married,Accountant,Finance,Contractor,"454 Mark Lakes Suite 544, Courtneyburgh, SC 37433",Evening,28-10-2020,Active,43689,18953,5,Java,Spanish
E003835,Tiffany,Munoz,Male,26-10-1999,boyerbradley@hotmail.com,New Melissa,Maryland,Germany,Single,Sales Executive,IT,Part-time,"88608 Wolfe Shore Suite 512, Dianebury, FL 33904",Night,16-09-2021,On Leave,194006,2628,5,Excel,Spanish
E003836,Oscar,Scott,Other,13-02-1998,lorraine34@yahoo.com,Robinsonport,Delaware,India,Single,Software Engineer,Finance,Part-time,"3854 Hayes Street Apt. 035, Sellersbury, MT 37203",Evening,02-07-2019,Active,63276,10068,2,SQL,German
E003837,Robert,Ramirez,Male,22-05-2002,ryan96@yahoo.com,Martinhaven,New Mexico,India,Single,Data Analyst,Operations,Contractor,"2679 Lynch Burg Apt. 290, Lake Mary, CT 32290",Morning,29-09-2015,Active,131968,13394,5,SQL,English
E003838,Joseph,Martinez,Other,23-02-1971,kiddanthony@yahoo.com,Larsonmouth,Louisiana,UK,Single,Marketing Specialist,IT,Full-time,"Unit 4313 Box 0383, DPO AE 70856",Evening,26-05-2024,Terminated,180945,1067,5,Java,French
E003839,Stephanie,Lambert,Female,03-12-1982,rebecca20@parker.net,Santosport,New Hampshire,Canada,Divorced,Sales Executive,HR,Contractor,"843 Smith Branch Suite 721, Lake Stephanieside, TX 00830",Morning,31-08-2016,Active,43050,17890,2,Power BI,French
E003840,Jasmine,Gibson,Male,22-09-1973,kristyreynolds@yahoo.com,West Sheri,Nevada,India,Single,Data Analyst,Operations,Full-time,"33435 Joseph Court Suite 569, Lake Anthonyfort, OK 57896",Evening,08-03-2016,Resigned,96216,19397,4,Excel,French
E003841,Cassidy,Sanchez,Female,08-04-1965,bacosta@roberts-lopez.com,Tylerfurt,Illinois,UK,Divorced,Accountant,Sales,Contractor,"68735 Jason Valleys, Loribury, OR 36403",Evening,12-10-2018,Resigned,114040,15245,4,SQL,French
E003842,Tina,Brown,Male,12-10-1972,erica51@jackson.biz,Crawfordberg,New Jersey,Canada,Married,Software Engineer,IT,Full-time,"4132 Murphy Points, New Kevin, VT 86020",Morning,28-01-2020,On Leave,51644,9859,1,Leadership,English
E003843,Melissa,Potts,Other,22-09-1981,gilbertnathan@lee.info,Aaronborough,Nebraska,India,Divorced,Data Analyst,IT,Part-time,"1561 Olson Ferry, Fullershire, MD 71754",Night,30-03-2023,Resigned,92021,6642,1,Python,Spanish
E003844,Jessica,Perkins,Female,05-01-1968,morgankendra@greer.biz,Matthewmouth,Maryland,India,Single,Data Analyst,Operations,Full-time,"491 Jacqueline Cape, Susanmouth, DC 98378",Morning,08-03-2020,Active,198197,15377,5,Leadership,German
E003845,Kendra,Odom,Female,21-12-1988,bphillips@miller-randall.net,Lake Annaside,Colorado,Canada,Divorced,Accountant,Operations,Full-time,"4481 Wanda Lodge, Stewartborough, NE 44341",Morning,04-01-2017,Terminated,72291,4066,4,Leadership,French
E003846,Jennifer,Jones,Male,17-08-1991,adam58@gmail.com,Myerschester,Virginia,USA,Single,Marketing Specialist,Marketing,Part-time,"26296 Jared Road Apt. 181, Port Nicolemouth, CA 62607",Morning,14-06-2024,Resigned,196132,947,3,SQL,English
E003847,Angela,Davis,Female,10-07-2000,brett64@cantu.biz,South Joseph,North Dakota,Canada,Single,Software Engineer,IT,Part-time,"822 Ronald Valleys Suite 016, West Phillip, NC 39824",Night,08-02-2023,Active,162610,1171,1,Communication,Spanish
E003848,Nathaniel,Huerta,Other,05-01-1997,garciapatrick@gmail.com,Rossfurt,South Dakota,Canada,Divorced,Data Analyst,HR,Part-time,"839 Monroe Mountain Apt. 893, East Victor, NC 23798",Evening,08-11-2023,Terminated,197248,15831,5,Excel,French
